time,"I(LIP|XI3|XN_05_)"
1.093600e-09,5.956221e-07
1.093800e-09,5.518488e-07
1.094000e-09,5.026579e-07
1.094200e-09,4.524357e-07
1.094400e-09,4.055116e-07
1.094600e-09,3.658415e-07
1.094800e-09,3.367385e-07
1.095000e-09,3.206707e-07
1.095200e-09,3.191355e-07
1.095400e-09,3.326026e-07
1.095600e-09,3.605141e-07
1.095800e-09,4.013242e-07
1.096000e-09,4.525717e-07
1.096200e-09,5.109862e-07
1.096400e-09,5.726402e-07
1.096600e-09,6.331642e-07
1.096800e-09,6.880344e-07
1.097000e-09,7.329324e-07
1.097200e-09,7.641567e-07
1.097400e-09,7.790466e-07
1.097600e-09,7.763622e-07
1.097800e-09,7.565560e-07
1.098000e-09,7.218715e-07
1.098200e-09,6.762221e-07
1.098400e-09,6.248353e-07
1.098600e-09,5.736877e-07
1.098800e-09,5.287997e-07
1.099000e-09,4.954870e-07
1.099200e-09,4.776777e-07
1.099400e-09,4.773934e-07
1.099600e-09,4.944680e-07
1.099800e-09,5.265424e-07
1.100000e-09,5.693367e-07
1.100200e-09,6.171671e-07
1.100400e-09,6.636406e-07
1.100600e-09,7.024399e-07
1.100800e-09,7.280997e-07
1.101000e-09,7.366791e-07
1.101200e-09,7.262533e-07
1.101400e-09,6.971686e-07
1.101600e-09,6.520349e-07
1.101800e-09,5.954470e-07
1.102000e-09,5.334604e-07
1.102200e-09,4.728703e-07
1.102400e-09,4.203760e-07
1.102600e-09,3.817298e-07
1.102800e-09,3.609787e-07
1.103000e-09,3.598959e-07
1.103200e-09,3.776800e-07
1.103400e-09,4.109698e-07
1.103600e-09,4.541868e-07
1.103800e-09,5.001785e-07
1.104000e-09,5.410914e-07
1.104200e-09,5.693682e-07
1.104400e-09,5.787348e-07
1.104600e-09,5.650421e-07
1.104800e-09,5.268403e-07
1.105000e-09,4.655966e-07
1.105200e-09,3.855133e-07
1.105400e-09,2.929576e-07
1.105600e-09,1.955736e-07
1.105800e-09,1.012001e-07
1.106000e-09,1.675232e-08
1.106200e-09,-5.276327e-08
1.106400e-09,-1.049512e-07
1.106600e-09,-1.403406e-07
1.106800e-09,-1.622637e-07
1.107000e-09,-1.763187e-07
1.107200e-09,-1.895047e-07
1.107400e-09,-2.091669e-07
1.107600e-09,-2.419239e-07
1.107800e-09,-2.927522e-07
1.108000e-09,-3.643764e-07
1.108200e-09,-4.570628e-07
1.108400e-09,-5.688501e-07
1.108600e-09,-6.961724e-07
1.108800e-09,-8.347696e-07
1.109000e-09,-9.807248e-07
1.109200e-09,-1.131449e-06
1.109400e-09,-1.286437e-06
1.109600e-09,-1.447672e-06
1.109800e-09,-1.619590e-06
1.110000e-09,-1.808620e-06
1.110200e-09,-2.022359e-06
1.110400e-09,-2.268499e-06
1.110600e-09,-2.553629e-06
1.110800e-09,-2.882032e-06
1.111000e-09,-3.254538e-06
1.111200e-09,-3.667429e-06
1.111400e-09,-4.111351e-06
1.111600e-09,-4.570184e-06
1.111800e-09,-5.019974e-06
1.112000e-09,-5.428219e-06
1.112200e-09,-5.754156e-06
1.112400e-09,-5.950746e-06
1.112600e-09,-5.968823e-06
1.112800e-09,-5.763045e-06
1.113000e-09,-5.298345e-06
1.113200e-09,-4.554989e-06
1.113400e-09,-3.530589e-06
1.113600e-09,-2.238430e-06
1.113800e-09,-7.027956e-07
1.114000e-09,1.046783e-06
1.114200e-09,2.979915e-06
1.114400e-09,5.066072e-06
1.114600e-09,7.270243e-06
1.114800e-09,9.543626e-06
1.115000e-09,1.181168e-05
1.115200e-09,1.396463e-05
1.115400e-09,1.585776e-05
1.115600e-09,1.732749e-05
1.115800e-09,1.822333e-05
1.116000e-09,1.844665e-05
1.116200e-09,1.798240e-05
1.116400e-09,1.691102e-05
1.116600e-09,1.539597e-05
1.116800e-09,1.365079e-05
1.117000e-09,1.189692e-05
1.117200e-09,1.032539e-05
1.117400e-09,9.072769e-06
1.117600e-09,8.214747e-06
1.117800e-09,7.774664e-06
1.118000e-09,7.739999e-06
1.118200e-09,8.079077e-06
1.118400e-09,8.752036e-06
1.118600e-09,9.713194e-06
1.118800e-09,1.090547e-05
1.119000e-09,1.225078e-05
1.119200e-09,1.364268e-05
1.119400e-09,1.494797e-05
1.119600e-09,1.602142e-05
1.119800e-09,1.673186e-05
1.120000e-09,1.699208e-05
1.120200e-09,1.678153e-05
1.120400e-09,1.615321e-05
1.120600e-09,1.522216e-05
1.120800e-09,1.413980e-05
1.121000e-09,1.306312e-05
1.121200e-09,1.212799e-05
1.121400e-09,1.143296e-05
1.121600e-09,1.103460e-05
1.121800e-09,1.095144e-05
1.122000e-09,1.117165e-05
1.122200e-09,1.165991e-05
1.122400e-09,1.236132e-05
1.122600e-09,1.320255e-05
1.122800e-09,1.409340e-05
1.123000e-09,1.493227e-05
1.123200e-09,1.561772e-05
1.123400e-09,1.606507e-05
1.123600e-09,1.622302e-05
1.123800e-09,1.608468e-05
1.124000e-09,1.568869e-05
1.124200e-09,1.511003e-05
1.124400e-09,1.444378e-05
1.124600e-09,1.378707e-05
1.124800e-09,1.322438e-05
1.125000e-09,1.281863e-05
1.125200e-09,1.260830e-05
1.125400e-09,1.260823e-05
1.125600e-09,1.281173e-05
1.125800e-09,1.319214e-05
1.126000e-09,1.370392e-05
1.126200e-09,1.428476e-05
1.126400e-09,1.486078e-05
1.126600e-09,1.535576e-05
1.126800e-09,1.570329e-05
1.127000e-09,1.585898e-05
1.127200e-09,1.580885e-05
1.127400e-09,1.557142e-05
1.127600e-09,1.519291e-05
1.127800e-09,1.473740e-05
1.128000e-09,1.427493e-05
1.128200e-09,1.387061e-05
1.128400e-09,1.357660e-05
1.128600e-09,1.342737e-05
1.128800e-09,1.343766e-05
1.129000e-09,1.360214e-05
1.129200e-09,1.389632e-05
1.129400e-09,1.427884e-05
1.129600e-09,1.469598e-05
1.129800e-09,1.508858e-05
1.130000e-09,1.540101e-05
1.130200e-09,1.559054e-05
1.130400e-09,1.563469e-05
1.130600e-09,1.553473e-05
1.130800e-09,1.531443e-05
1.131000e-09,1.501456e-05
1.131200e-09,1.468488e-05
1.131400e-09,1.437564e-05
1.131600e-09,1.413037e-05
1.131800e-09,1.398077e-05
1.132000e-09,1.394383e-05
1.132200e-09,1.402089e-05
1.132400e-09,1.419809e-05
1.132600e-09,1.444838e-05
1.132800e-09,1.473492e-05
1.133000e-09,1.501615e-05
1.133200e-09,1.525197e-05
1.133400e-09,1.541013e-05
1.133600e-09,1.547146e-05
1.133800e-09,1.543275e-05
1.134000e-09,1.530656e-05
1.134200e-09,1.511823e-05
1.134400e-09,1.490095e-05
1.134600e-09,1.469002e-05
1.134800e-09,1.451763e-05
1.135000e-09,1.440875e-05
1.135200e-09,1.437840e-05
1.135400e-09,1.443042e-05
1.135600e-09,1.455733e-05
1.135800e-09,1.474159e-05
1.136000e-09,1.495789e-05
1.136200e-09,1.517667e-05
1.136400e-09,1.536838e-05
1.136600e-09,1.550792e-05
1.136800e-09,1.557835e-05
1.137000e-09,1.557323e-05
1.137200e-09,1.549700e-05
1.137400e-09,1.536359e-05
1.137600e-09,1.519365e-05
1.137800e-09,1.501113e-05
1.138000e-09,1.483984e-05
1.138200e-09,1.470042e-05
1.138400e-09,1.460805e-05
1.138600e-09,1.457088e-05
1.138800e-09,1.458920e-05
1.139000e-09,1.465556e-05
1.139200e-09,1.475575e-05
1.139400e-09,1.487086e-05
1.139600e-09,1.498011e-05
1.139800e-09,1.506412e-05
1.140000e-09,1.510803e-05
1.140200e-09,1.510385e-05
1.140400e-09,1.505166e-05
1.140600e-09,1.495939e-05
1.140800e-09,1.484137e-05
1.141000e-09,1.471594e-05
1.141200e-09,1.460260e-05
1.141400e-09,1.451894e-05
1.141600e-09,1.447808e-05
1.141800e-09,1.448657e-05
1.142000e-09,1.454329e-05
1.142200e-09,1.463948e-05
1.142400e-09,1.475992e-05
1.142600e-09,1.488532e-05
1.142800e-09,1.499536e-05
1.143000e-09,1.507210e-05
1.143200e-09,1.510295e-05
1.143400e-09,1.508270e-05
1.143600e-09,1.501426e-05
1.143800e-09,1.490791e-05
1.144000e-09,1.477940e-05
1.144200e-09,1.464712e-05
1.144400e-09,1.452905e-05
1.144600e-09,1.443988e-05
1.144800e-09,1.438880e-05
1.145000e-09,1.437830e-05
1.145200e-09,1.440408e-05
1.145400e-09,1.445604e-05
1.145600e-09,1.452026e-05
1.145800e-09,1.458155e-05
1.146000e-09,1.462614e-05
1.146200e-09,1.464407e-05
1.146400e-09,1.463085e-05
1.146600e-09,1.458801e-05
1.146800e-09,1.452262e-05
1.147000e-09,1.444573e-05
1.147200e-09,1.437022e-05
1.147400e-09,1.430834e-05
1.147600e-09,1.426957e-05
1.147800e-09,1.425891e-05
1.148000e-09,1.427605e-05
1.148200e-09,1.431548e-05
1.148400e-09,1.436743e-05
1.148600e-09,1.441943e-05
1.148800e-09,1.445846e-05
1.149000e-09,1.447298e-05
1.149200e-09,1.445495e-05
1.149400e-09,1.440112e-05
1.149600e-09,1.431368e-05
1.149800e-09,1.420005e-05
1.150000e-09,1.407183e-05
1.150200e-09,1.394313e-05
1.150400e-09,1.382850e-05
1.150600e-09,1.374084e-05
1.150800e-09,1.368952e-05
1.151000e-09,1.367897e-05
1.151200e-09,1.370804e-05
1.151400e-09,1.377006e-05
1.151600e-09,1.385367e-05
1.151800e-09,1.394428e-05
1.152000e-09,1.402600e-05
1.152200e-09,1.408370e-05
1.152400e-09,1.410500e-05
1.152600e-09,1.408190e-05
1.152800e-09,1.401180e-05
1.153000e-09,1.389778e-05
1.153200e-09,1.374816e-05
1.153400e-09,1.357535e-05
1.153600e-09,1.339420e-05
1.153800e-09,1.322006e-05
1.154000e-09,1.306688e-05
1.154200e-09,1.294545e-05
1.154400e-09,1.286225e-05
1.154600e-09,1.281874e-05
1.154800e-09,1.281145e-05
1.155000e-09,1.283262e-05
1.155200e-09,1.287135e-05
1.155400e-09,1.291517e-05
1.155600e-09,1.295160e-05
1.155800e-09,1.296967e-05
1.156000e-09,1.296112e-05
1.156200e-09,1.292110e-05
1.156400e-09,1.284838e-05
1.156600e-09,1.274503e-05
1.156800e-09,1.261570e-05
1.157000e-09,1.246659e-05
1.157200e-09,1.230437e-05
1.157400e-09,1.213506e-05
1.157600e-09,1.196330e-05
1.157800e-09,1.179178e-05
1.158000e-09,1.162115e-05
1.158200e-09,1.145022e-05
1.158400e-09,1.127651e-05
1.158600e-09,1.109689e-05
1.158800e-09,1.090832e-05
1.159000e-09,1.070844e-05
1.159200e-09,1.049596e-05
1.159400e-09,1.027077e-05
1.159600e-09,1.003381e-05
1.159800e-09,9.786617e-06
1.160000e-09,9.530807e-06
1.160200e-09,9.267443e-06
1.160400e-09,8.996489e-06
1.160600e-09,8.716408e-06
1.160800e-09,8.423979e-06
1.161000e-09,8.114358e-06
1.161200e-09,7.781374e-06
1.161400e-09,7.417995e-06
1.161600e-09,7.016904e-06
1.161800e-09,6.571050e-06
1.162000e-09,6.074113e-06
1.162200e-09,5.520760e-06
1.162400e-09,4.906685e-06
1.162600e-09,4.228408e-06
1.162800e-09,3.482885e-06
1.163000e-09,2.667029e-06
1.163200e-09,1.777253e-06
1.163400e-09,8.091543e-07
1.163600e-09,-2.425187e-07
1.163800e-09,-1.383513e-06
1.164000e-09,-2.619243e-06
1.164200e-09,-3.953417e-06
1.164400e-09,-5.386109e-06
1.164600e-09,-6.911330e-06
1.164800e-09,-8.514292e-06
1.165000e-09,-1.016873e-05
1.165200e-09,-1.183495e-05
1.165400e-09,-1.345940e-05
1.165600e-09,-1.497682e-05
1.165800e-09,-1.631539e-05
1.166000e-09,-1.740501e-05
1.166200e-09,-1.818748e-05
1.166400e-09,-1.862641e-05
1.166600e-09,-1.871458e-05
1.166800e-09,-1.847670e-05
1.167000e-09,-1.796688e-05
1.167200e-09,-1.726144e-05
1.167400e-09,-1.644908e-05
1.167600e-09,-1.562054e-05
1.167800e-09,-1.485978e-05
1.168000e-09,-1.423792e-05
1.168200e-09,-1.380989e-05
1.168400e-09,-1.361342e-05
1.168600e-09,-1.366921e-05
1.168800e-09,-1.398146e-05
1.169000e-09,-1.453798e-05
1.169200e-09,-1.530985e-05
1.169400e-09,-1.625101e-05
1.169600e-09,-1.729870e-05
1.169800e-09,-1.837597e-05
1.170000e-09,-1.939720e-05
1.170200e-09,-2.027682e-05
1.170400e-09,-2.094029e-05
1.170600e-09,-2.133520e-05
1.170800e-09,-2.143984e-05
1.171000e-09,-2.126696e-05
1.171200e-09,-2.086168e-05
1.171400e-09,-2.029416e-05
1.171600e-09,-1.964888e-05
1.171800e-09,-1.901303e-05
1.172000e-09,-1.846628e-05
1.172200e-09,-1.807307e-05
1.172400e-09,-1.787808e-05
1.172600e-09,-1.790404e-05
1.172800e-09,-1.815137e-05
1.173000e-09,-1.859888e-05
1.173200e-09,-1.920535e-05
1.173400e-09,-1.991243e-05
1.173600e-09,-2.064937e-05
1.173800e-09,-2.134018e-05
1.174000e-09,-2.191282e-05
1.174200e-09,-2.230934e-05
1.174400e-09,-2.249472e-05
1.174600e-09,-2.246257e-05
1.174800e-09,-2.223588e-05
1.175000e-09,-2.186285e-05
1.175200e-09,-2.140858e-05
1.175400e-09,-2.094487e-05
1.175600e-09,-2.053994e-05
1.175800e-09,-2.025000e-05
1.176000e-09,-2.011341e-05
1.176200e-09,-2.014774e-05
1.176400e-09,-2.034919e-05
1.176600e-09,-2.069410e-05
1.176800e-09,-2.114203e-05
1.177000e-09,-2.164049e-05
1.177200e-09,-2.213100e-05
1.177400e-09,-2.255646e-05
1.177600e-09,-2.286878e-05
1.177800e-09,-2.303590e-05
1.178000e-09,-2.304655e-05
1.178200e-09,-2.291187e-05
1.178400e-09,-2.266330e-05
1.178600e-09,-2.234722e-05
1.178800e-09,-2.201744e-05
1.179000e-09,-2.172700e-05
1.179200e-09,-2.152080e-05
1.179400e-09,-2.142992e-05
1.179600e-09,-2.146834e-05
1.179800e-09,-2.163209e-05
1.180000e-09,-2.190053e-05
1.180200e-09,-2.223959e-05
1.180400e-09,-2.260645e-05
1.180600e-09,-2.295519e-05
1.180800e-09,-2.324299e-05
1.181000e-09,-2.343591e-05
1.181200e-09,-2.351356e-05
1.181400e-09,-2.347193e-05
1.181600e-09,-2.332368e-05
1.181800e-09,-2.309599e-05
1.182000e-09,-2.282626e-05
1.182200e-09,-2.255654e-05
1.182400e-09,-2.232745e-05
1.182600e-09,-2.217280e-05
1.182800e-09,-2.211532e-05
1.183000e-09,-2.216420e-05
1.183200e-09,-2.231431e-05
1.183400e-09,-2.254735e-05
1.183600e-09,-2.283448e-05
1.183800e-09,-2.314023e-05
1.184000e-09,-2.342721e-05
1.184200e-09,-2.366102e-05
1.184400e-09,-2.381481e-05
1.184600e-09,-2.387271e-05
1.184800e-09,-2.383167e-05
1.185000e-09,-2.370141e-05
1.185200e-09,-2.350259e-05
1.185400e-09,-2.326340e-05
1.185600e-09,-2.301535e-05
1.185800e-09,-2.278873e-05
1.186000e-09,-2.260865e-05
1.186200e-09,-2.249186e-05
1.186400e-09,-2.244499e-05
1.186600e-09,-2.246411e-05
1.186800e-09,-2.253561e-05
1.187000e-09,-2.263835e-05
1.187200e-09,-2.274659e-05
1.187400e-09,-2.283344e-05
1.187600e-09,-2.287434e-05
1.187800e-09,-2.285002e-05
1.188000e-09,-2.274860e-05
1.188200e-09,-2.256652e-05
1.188400e-09,-2.230820e-05
1.188600e-09,-2.198456e-05
1.188800e-09,-2.161066e-05
1.189000e-09,-2.120298e-05
1.189200e-09,-2.077676e-05
1.189400e-09,-2.034386e-05
1.189600e-09,-1.991155e-05
1.189800e-09,-1.948240e-05
1.190000e-09,-1.905537e-05
1.190200e-09,-1.862780e-05
1.190400e-09,-1.819792e-05
1.190600e-09,-1.776729e-05
1.190800e-09,-1.734245e-05
1.191000e-09,-1.693561e-05
1.191200e-09,-1.656424e-05
1.191400e-09,-1.625020e-05
1.191600e-09,-1.601869e-05
1.191800e-09,-1.589740e-05
1.192000e-09,-1.591543e-05
1.192200e-09,-1.610209e-05
1.192400e-09,-1.648490e-05
1.192600e-09,-1.708738e-05
1.192800e-09,-1.792651e-05
1.193000e-09,-1.901063e-05
1.193200e-09,-2.033767e-05
1.193400e-09,-2.189383e-05
1.193600e-09,-2.365224e-05
1.193800e-09,-2.557159e-05
1.194000e-09,-2.759511e-05
1.194200e-09,-2.965120e-05
1.194400e-09,-3.165671e-05
1.194600e-09,-3.352347e-05
1.194800e-09,-3.516692e-05
1.195000e-09,-3.651431e-05
1.195200e-09,-3.751083e-05
1.195400e-09,-3.812260e-05
1.195600e-09,-3.833768e-05
1.195800e-09,-3.816614e-05
1.196000e-09,-3.764028e-05
1.196200e-09,-3.681466e-05
1.196400e-09,-3.576472e-05
1.196600e-09,-3.458251e-05
1.196800e-09,-3.336897e-05
1.197000e-09,-3.222367e-05
1.197200e-09,-3.123451e-05
1.197400e-09,-3.046997e-05
1.197600e-09,-2.997542e-05
1.197800e-09,-2.977335e-05
1.198000e-09,-2.986588e-05
1.198200e-09,-3.023757e-05
1.198400e-09,-3.085711e-05
1.198600e-09,-3.167784e-05
1.198800e-09,-3.263825e-05
1.199000e-09,-3.366416e-05
1.199200e-09,-3.467366e-05
1.199400e-09,-3.558457e-05
1.199600e-09,-3.632286e-05
1.199800e-09,-3.683046e-05
1.200000e-09,-3.707137e-05
1.200200e-09,-3.703565e-05
1.200400e-09,-3.674150e-05
1.200600e-09,-3.623471e-05
1.200800e-09,-3.558491e-05
1.201000e-09,-3.487770e-05
1.201200e-09,-3.420355e-05
1.201400e-09,-3.364545e-05
1.201600e-09,-3.326832e-05
1.201800e-09,-3.311215e-05
1.202000e-09,-3.318934e-05
1.202200e-09,-3.348534e-05
1.202400e-09,-3.396146e-05
1.202600e-09,-3.455924e-05
1.202800e-09,-3.520672e-05
1.203000e-09,-3.582669e-05
1.203200e-09,-3.634623e-05
1.203400e-09,-3.670603e-05
1.203600e-09,-3.686805e-05
1.203800e-09,-3.682047e-05
1.204000e-09,-3.657969e-05
1.204200e-09,-3.618903e-05
1.204400e-09,-3.571373e-05
1.204600e-09,-3.523216e-05
1.204800e-09,-3.482386e-05
1.205000e-09,-3.455673e-05
1.205200e-09,-3.447596e-05
1.205400e-09,-3.459714e-05
1.205600e-09,-3.490442e-05
1.205800e-09,-3.535381e-05
1.206000e-09,-3.588037e-05
1.206200e-09,-3.640850e-05
1.206400e-09,-3.686354e-05
1.206600e-09,-3.718321e-05
1.206800e-09,-3.732698e-05
1.207000e-09,-3.728186e-05
1.207200e-09,-3.706419e-05
1.207400e-09,-3.671722e-05
1.207600e-09,-3.630507e-05
1.207800e-09,-3.590343e-05
1.208000e-09,-3.558784e-05
1.208200e-09,-3.542123e-05
1.208400e-09,-3.544269e-05
1.208600e-09,-3.566001e-05
1.208800e-09,-3.604751e-05
1.209000e-09,-3.654986e-05
1.209200e-09,-3.709129e-05
1.209400e-09,-3.758856e-05
1.209600e-09,-3.796541e-05
1.209800e-09,-3.816569e-05
1.210000e-09,-3.816299e-05
1.210200e-09,-3.796494e-05
1.210400e-09,-3.761188e-05
1.210600e-09,-3.717048e-05
1.210800e-09,-3.672332e-05
1.211000e-09,-3.635609e-05
1.211200e-09,-3.614400e-05
1.211400e-09,-3.613940e-05
1.211600e-09,-3.636242e-05
1.211800e-09,-3.679662e-05
1.212000e-09,-3.739062e-05
1.212200e-09,-3.806589e-05
1.212400e-09,-3.872974e-05
1.212600e-09,-3.929121e-05
1.212800e-09,-3.967688e-05
1.213000e-09,-3.984344e-05
1.213200e-09,-3.978469e-05
1.213400e-09,-3.953164e-05
1.213600e-09,-3.914619e-05
1.213800e-09,-3.870970e-05
1.214000e-09,-3.830889e-05
1.214200e-09,-3.802139e-05
1.214400e-09,-3.790326e-05
1.214600e-09,-3.798040e-05
1.214800e-09,-3.824511e-05
1.215000e-09,-3.865828e-05
1.215200e-09,-3.915697e-05
1.215400e-09,-3.966606e-05
1.215600e-09,-4.011201e-05
1.215800e-09,-4.043607e-05
1.216000e-09,-4.060447e-05
1.216200e-09,-4.061348e-05
1.216400e-09,-4.048864e-05
1.216600e-09,-4.027838e-05
1.216800e-09,-4.004355e-05
1.217000e-09,-3.984512e-05
1.217200e-09,-3.973234e-05
1.217400e-09,-3.973366e-05
1.217600e-09,-3.985187e-05
1.217800e-09,-4.006422e-05
1.218000e-09,-4.032749e-05
1.218200e-09,-4.058692e-05
1.218400e-09,-4.078723e-05
1.218600e-09,-4.088361e-05
1.218800e-09,-4.085050e-05
1.219000e-09,-4.068643e-05
1.219200e-09,-4.041422e-05
1.219400e-09,-4.007662e-05
1.219600e-09,-3.972859e-05
1.219800e-09,-3.942762e-05
1.220000e-09,-3.922413e-05
1.220200e-09,-3.915334e-05
1.220400e-09,-3.922972e-05
1.220600e-09,-3.944494e-05
1.220800e-09,-3.976921e-05
1.221000e-09,-4.015588e-05
1.221200e-09,-4.054869e-05
1.221400e-09,-4.089036e-05
1.221600e-09,-4.113150e-05
1.221800e-09,-4.123806e-05
1.222000e-09,-4.119623e-05
1.222200e-09,-4.101381e-05
1.222400e-09,-4.071795e-05
1.222600e-09,-4.034989e-05
1.222800e-09,-3.995787e-05
1.223000e-09,-3.958972e-05
1.223200e-09,-3.928645e-05
1.223400e-09,-3.907774e-05
1.223600e-09,-3.897975e-05
1.223800e-09,-3.899484e-05
1.224000e-09,-3.911290e-05
1.224200e-09,-3.931354e-05
1.224400e-09,-3.956879e-05
1.224600e-09,-3.984601e-05
1.224800e-09,-4.011096e-05
1.225000e-09,-4.033101e-05
1.225200e-09,-4.047837e-05
1.225400e-09,-4.053300e-05
1.225600e-09,-4.048476e-05
1.225800e-09,-4.033460e-05
1.226000e-09,-4.009434e-05
1.226200e-09,-3.978526e-05
1.226400e-09,-3.943566e-05
1.226600e-09,-3.907787e-05
1.226800e-09,-3.874491e-05
1.227000e-09,-3.846734e-05
1.227200e-09,-3.827021e-05
1.227400e-09,-3.817043e-05
1.227600e-09,-3.817454e-05
1.227800e-09,-3.827734e-05
1.228000e-09,-3.846154e-05
1.228200e-09,-3.869884e-05
1.228400e-09,-3.895275e-05
1.228600e-09,-3.918279e-05
1.228800e-09,-3.934980e-05
1.229000e-09,-3.942153e-05
1.229200e-09,-3.937731e-05
1.229400e-09,-3.921118e-05
1.229600e-09,-3.893269e-05
1.229800e-09,-3.856531e-05
1.230000e-09,-3.814281e-05
1.230200e-09,-3.770443e-05
1.230400e-09,-3.728952e-05
1.230600e-09,-3.693265e-05
1.230800e-09,-3.665973e-05
1.231000e-09,-3.648552e-05
1.231200e-09,-3.641260e-05
1.231400e-09,-3.643181e-05
1.231600e-09,-3.652387e-05
1.231800e-09,-3.666194e-05
1.232000e-09,-3.681484e-05
1.232200e-09,-3.695060e-05
1.232400e-09,-3.703990e-05
1.232600e-09,-3.705910e-05
1.232800e-09,-3.699250e-05
1.233000e-09,-3.683346e-05
1.233200e-09,-3.658442e-05
1.233400e-09,-3.625584e-05
1.233600e-09,-3.586430e-05
1.233800e-09,-3.543015e-05
1.234000e-09,-3.497508e-05
1.234200e-09,-3.452005e-05
1.234400e-09,-3.408351e-05
1.234600e-09,-3.368030e-05
1.234800e-09,-3.332096e-05
1.235000e-09,-3.301134e-05
1.235200e-09,-3.275266e-05
1.235400e-09,-3.254158e-05
1.235600e-09,-3.237062e-05
1.235800e-09,-3.222871e-05
1.236000e-09,-3.210201e-05
1.236200e-09,-3.197492e-05
1.236400e-09,-3.183127e-05
1.236600e-09,-3.165562e-05
1.236800e-09,-3.143437e-05
1.237000e-09,-3.115679e-05
1.237200e-09,-3.081559e-05
1.237400e-09,-3.040712e-05
1.237600e-09,-2.993117e-05
1.237800e-09,-2.939028e-05
1.238000e-09,-2.878898e-05
1.238200e-09,-2.813275e-05
1.238400e-09,-2.742709e-05
1.238600e-09,-2.667677e-05
1.238800e-09,-2.588533e-05
1.239000e-09,-2.505490e-05
1.239200e-09,-2.418637e-05
1.239400e-09,-2.327973e-05
1.239600e-09,-2.233470e-05
1.239800e-09,-2.135140e-05
1.240000e-09,-2.033097e-05
1.240200e-09,-1.927619e-05
1.240400e-09,-1.819191e-05
1.240600e-09,-1.708536e-05
1.240800e-09,-1.596634e-05
1.241000e-09,-1.484721e-05
1.241200e-09,-1.374277e-05
1.241400e-09,-1.266993e-05
1.241600e-09,-1.164723e-05
1.241800e-09,-1.069411e-05
1.242000e-09,-9.829921e-06
1.242200e-09,-9.072809e-06
1.242400e-09,-8.438422e-06
1.242600e-09,-7.938599e-06
1.242800e-09,-7.580158e-06
1.243000e-09,-7.363888e-06
1.243200e-09,-7.283894e-06
1.243400e-09,-7.327364e-06
1.243600e-09,-7.474847e-06
1.243800e-09,-7.701058e-06
1.244000e-09,-7.976182e-06
1.244200e-09,-8.267595e-06
1.244400e-09,-8.541884e-06
1.244600e-09,-8.767020e-06
1.244800e-09,-8.914528e-06
1.245000e-09,-8.961519e-06
1.245200e-09,-8.892456e-06
1.245400e-09,-8.700524e-06
1.245600e-09,-8.388492e-06
1.245800e-09,-7.968938e-06
1.246000e-09,-7.463744e-06
1.246200e-09,-6.902771e-06
1.246400e-09,-6.321723e-06
1.246600e-09,-5.759266e-06
1.246800e-09,-5.253624e-06
1.247000e-09,-4.838937e-06
1.247200e-09,-4.541801e-06
1.247400e-09,-4.378389e-06
1.247600e-09,-4.352533e-06
1.247800e-09,-4.455041e-06
1.248000e-09,-4.664382e-06
1.248200e-09,-4.948721e-06
1.248400e-09,-5.269110e-06
1.248600e-09,-5.583482e-06
1.248800e-09,-5.851019e-06
1.249000e-09,-6.036381e-06
1.249200e-09,-6.113372e-06
1.249400e-09,-6.067694e-06
1.249600e-09,-5.898521e-06
1.249800e-09,-5.618742e-06
1.250000e-09,-5.253774e-06
1.250200e-09,-4.838946e-06
1.250400e-09,-4.415598e-06
1.250600e-09,-4.026272e-06
1.250800e-09,-3.709542e-06
1.251000e-09,-3.495169e-06
1.251200e-09,-3.400275e-06
1.251400e-09,-3.427100e-06
1.251600e-09,-3.562710e-06
1.251800e-09,-3.780718e-06
1.252000e-09,-4.044812e-06
1.252200e-09,-4.313619e-06
1.252400e-09,-4.546194e-06
1.252600e-09,-4.707387e-06
1.252800e-09,-4.772360e-06
1.253000e-09,-4.729692e-06
1.253200e-09,-4.582718e-06
1.253400e-09,-4.348933e-06
1.253600e-09,-4.057514e-06
1.253800e-09,-3.745222e-06
1.254000e-09,-3.451187e-06
1.254200e-09,-3.211294e-06
1.254400e-09,-3.053013e-06
1.254600e-09,-2.991473e-06
1.254800e-09,-3.027411e-06
1.255000e-09,-3.147321e-06
1.255200e-09,-3.325775e-06
1.255400e-09,-3.529531e-06
1.255600e-09,-3.722766e-06
1.255800e-09,-3.872580e-06
1.256000e-09,-3.953894e-06
1.256200e-09,-3.953023e-06
1.256400e-09,-3.869408e-06
1.256600e-09,-3.715327e-06
1.256800e-09,-3.513651e-06
1.257000e-09,-3.294011e-06
1.257200e-09,-3.087956e-06
1.257400e-09,-2.923882e-06
1.257600e-09,-2.822543e-06
1.257800e-09,-2.793902e-06
1.258000e-09,-2.835841e-06
1.258200e-09,-2.934916e-06
1.258400e-09,-3.069001e-06
1.258600e-09,-3.211305e-06
1.258800e-09,-3.335059e-06
1.259000e-09,-3.418011e-06
1.259200e-09,-3.445976e-06
1.259400e-09,-3.414860e-06
1.259600e-09,-3.330884e-06
1.259800e-09,-3.209039e-06
1.260000e-09,-3.070114e-06
1.260200e-09,-2.936829e-06
1.260400e-09,-2.829805e-06
1.260600e-09,-2.764042e-06
1.260800e-09,-2.746550e-06
1.261000e-09,-2.775509e-06
1.261200e-09,-2.841060e-06
1.261400e-09,-2.927523e-06
